video_id,duration
2yCp-Dj5-7c,PT1M14S
S-4rhjO6xYg,PT18M6S
ZWAkzvL5Ho4,PT18S
N4LQuwSjc34,PT30M18S
A8HLnDP6uRM,PT6M9S
oKuPJ7zF0_k,PT1M6S
fO8pPjlFtNw,PT10M8S
_ASpoeFRTZ0,PT3M19S
8dsf7S5GO1U,PT5M5S
FO_Ox_dH0M8,PT4M5S
XiIShINrftE,PT4M53S
ii3n7hYQOl4,PT1M23S
Ep6-bNu16_I,PT17M13S
zIiIcjfA2-I,PT9H3M15S
lzuWvKn80V8,PT4M33S
AzLYMcneJMU,PT3H53M42S
RiVuoe-jaE0,PT59S
TM8hwHtWSJg,PT25M39S
UVNIEszp2UQ,PT1H24M35S
bo8OYPYRTIY,PT5M59S
AeB90B9__xM,PT1M25S
3A-3NaPA3QU,PT11M5S
RUbWdNGaYEg,PT51S
oiC_HG3u-nk,PT59S
X3gKYTc6lbw,PT4M12S
1bSDtlARvPI,PT4M37S
qE7psdp1jVE,PT12M13S
QsLmJq8cHlA,PT1M30S
30UjfElERlc,PT1M5S
LTWh-i-iJqM,PT56M16S
agOq6iS4aVw,PT12M23S
Ali918UJSpU,PT40M5S
wJ5bOg46D7Y,PT7M42S
fuHcdFPBKy0,PT12M50S
9v_rtaye2yY,PT5M18S
vfqeeScKVyc,PT10M6S
cON3fiEm3Lc,PT7M36S
6i2cebTn0nc,PT16M53S
UAJDrWVyOoA,PT3M45S
00nmxR1mxIA,PT6M32S
Zzi4EQKBbOY,PT2M29S
K7XsnDRtAcw,PT1M44S
ta6sV6WrElE,PT13M12S
6P6Ia5Qj9W0,PT2M40S
xp0m08eOD5U,PT3M55S
iGXYZwZEZa0,PT7M6S
vn9mMeWcgoM,PT2M27S
JBDWIGpKnwM,PT14M
o8m2kXgCIMc,PT4M12S
exGGotfSuH0,PT1M38S
aj8mN_7Apcw,PT1M56S
a9B4AgwYG4E,PT6M34S
ZKUerb6IH4Y,PT13M14S
vglAsbxMX_Q,PT6M40S
Ub53c95Soqk,PT6M3S
H4CkXh3FSo8,PT4M3S
Zi9MkiQzl20,PT1M59S
23QOy9Q2qNI,PT3M13S
tRbHXZvVMbM,PT45S
56KYMMGudcU,PT6M12S
uwUchGQRXKM,PT15M36S
ySBjb4_JGtY,PT4M43S
aphpJi5jKrM,PT5M19S
DUYa7rjRz0s,PT4M1S
__4c1JCHvaQ,PT21M22S
EZSCtgfmEO0,PT6M29S
vW7H-DKivX8,PT14M17S
Bs5Ml7_2wT0,PT3H19M16S
eYJCjVkOImU,PT3M23S
dyBFAX4SDEc,PT2M37S
bo7cX6kCM2A,PT1M53S
Sqbv7cCM5AI,PT3M45S
oXE-ssvbhQA,PT29M43S
Y26pMy4jf8U,PT9M35S
mQ8sFRuDyiU,PT41S
inZzcTXYowY,PT3M22S
HKIIgYFhQlE,PT3M26S
sFMehG2tDcA,PT37S
RdAKIVgTKuw,PT1M31S
fJJBAwiOjRI,PT14M41S
MUB-h2NeQYA,PT2M48S
j28Gt5_Mlo8,PT24S
FlsCjmMhFmw,PT7M15S
8mQelXnPxUQ,PT8M40S
kl39KHS07Xc,PT10M6S
r8FQ5wUYm9c,PT1M37S
Hlch9lKAeXo,PT12M13S
zYlW81GZYug,PT4M30S
MtFjRvKfv70,PT23M16S
1ZqFDsq09H8,PT17M10S
6TOSV3-7hzU,PT1M22S
OPbtnEXZ1H0,PT8M32S
_72fqgEevOo,PT6M2S
sZWmwHjFRPI,PT3M56S
fd7M_5xW0SI,PT3M28S
S7kG641iA_g,PT3M48S
tFUKsthR-Ts,PT2M23S
2jP6MFBXFaA,PT6M3S
8KaKWPJq5dY,PT19M54S
bg7RjxsghNY,PT3M36S
WmNGq56WMLE,PT2M37S
5Ad2pIlg3Dk,PT1M8S
rH_sH0jPVTg,PT5M20S
37xIzAWyO8I,PT16M30S
O3bqhRN2thM,PT11M52S
Nl6YEW1s7x8,PT3M25S
d9h_qtOoFnA,PT3M54S
mkpINSUnDpA,PT6M4S
h8Q3IhUwX_4,PT3M5S
jgvQzWAhoiw,PT18M20S
dw74T9x6lDE,PT7M52S
kuTBea8_-LY,PT2M33S
oYL6kldXWkg,PT15M28S
2sxuAm569IY,PT2M3S
r3d2alzgjKc,PT11S
2E_HEeOpiEA,PT20M9S
RggWMGU2iYw,PT34S
ixMqVcjsSVM,PT27M46S
Wff1pf2EdS4,PT3M14S
GP0uH-PaE_E,PT6M53S
qoPCbB_uGMw,PT1M3S
xlQLyAOQXjQ,PT25M3S
PUvVjWR3zTQ,PT5M6S
Zh4c5IrllBg,PT11M54S
mebZJFd8_Vw,PT12M42S
9U2kr_QfhoQ,PT3M56S
tNOkWPYY8No,PT7M19S
oKeF7K2VZtQ,PT1H1M15S
LO0FwPXJbi0,PT11M1S
15aTCG3as6Q,PT10M32S
zslYmBRhdOM,PT12M3S
BEcs3TL8DII,PT3M45S
KUSc7aScV9w,PT3M59S
exQ2u3qSfrM,PT3M27S
upzmEBwEtpo,PT7M7S
GnevZOMl78I,PT3M22S
A_fUji0jTAE,PT4M36S
QbDuBTWrU-o,PT5M44S
VFreC_yfQqs,PT1M19S
-RmUADCWI4A,PT11M41S
SI1J2bbbOt4,PT4M6S
LiXQFixzqJ4,PT3M34S
HDDIWGlBt3o,PT13M37S
SxAp27sFaIM,PT4M47S
hNsd-m30m2E,PT7M
l3f_1zEEnR0,PT2M39S
dDAlGl_8f9U,PT4M19S
QOdVw75Vbv4,PT6M7S
AM1pavPRU8E,PT2M35S
a_iMlwkzwow,PT6M46S
mrORbZ2dS08,PT3M11S
dd3XfA4NVcQ,PT56S
_h9EEni5rks,PT57S
KDPG0YEsD5Q,PT5M19S
me5ifeBFaFo,PT1M50S
U0Az4NHlzfc,PT2M18S
tvs3yvEcARA,PT9M45S
vgX5M1eVhyw,PT3M46S
s3oogx4roPI,PT4M47S
UZf9m_x7o88,PT7M13S
6bJRu0_p-Ig,PT4M
NbUtY1RVvn8,PT6M55S
v_CMMWCN5nQ,PT7M6S
aJ9XruZm_Hg,PT1M22S
_cn12TCA4SY,PT3M43S
3L_a9HxXzS0,PT2M59S
GkgkP0ARxd0,PT5M38S
30TkClWvT5k,PT3M39S
upC36TCNXvg,PT6M48S
5wKYV-9Tq1o,PT9M44S
84hXRY0uwQ0,PT29M31S
5Kk5QxB9lWk,PT3M8S
6mDsa-AqNcQ,PT12M43S
R39-E3uG5J0,PT14M52S
5wVnr3cahQg,PT13M25S
z1FfOwjlqxU,PT5M3S
8oKl_qDJHt4,PT3M55S
fOhB5JyEkOQ,PT8M25S
GSCP2yg-v2g,PT17M30S
t5Lz14wu1uw,PT28S
a7NJ6Gek9v4,PT8M53S
lYEj9snU838,PT3M27S
0vKkwJwL77Y,PT5M2S
yqulWPljawo,PT4M38S
ZnQGzfrEpsc,PT4M20S
UH0nTHb6OdY,PT10M26S
r4VJ8o6yqzM,PT7M55S
2GrKY7Qqal8,PT7M28S
JiOXpKU7tWc,PT3M53S
8qL4lMQQ9IE,PT10M52S
xNvlaa5-vtI,PT3M52S
9OeZYhjyweQ,PT2M36S
j7RZy2B73hw,PT10M23S
YlpXoQEqBWI,PT23M20S
Y62ExbHI4Yk,PT6M37S
h-h5Mhlt6O0,PT7M8S
_JhaVNJb3ag,PT1M23S
wd8h1iND_ys,PT6M10S
t5_dSCu_mLY,PT5M56S
QXcbVHFE2bo,PT7M1S
khPLWaBioOs,PT2M57S
nUnJQWO4YJY,PT5M40S
0DpCDxoj_Xg,PT2M42S
MyAnv1nY5Vw,PT1M28S
fYo_ZqCFafU,PT9M23S
-oOlAGKBXnA,PT27S
cSp1dM2Vj48,PT2M26S
rRzxEiBLQCA,PT3M13S
Wl7V4LwkfQE,PT4M1S
oPM3jxnoqhk,PT4M19S
ERBEwrn4f7Q,PT4M12S
-o7zywbiFVI,PT1M4S
czX0j3L2ZzQ,PT2M57S
3UoKswz6OQc,PT1M41S
XsVy4ImgM0o,PT2M25S
qxbS8qbBL0c,PT3M50S
WOUZxG1JcGI,PT3M25S
dx0jvrlV_EQ,PT4M18S
SbnJwF7GrWg,PT3M43S
lzuWvKn80V8,PT4M33S
AeB90B9__xM,PT1M25S
oKuPJ7zF0_k,PT1M6S
mSgDg1oiOCs,PT5M38S
vZJXXguLysI,PT3M38S
tclPO3kOlfM,PT5M53S
a49beT37Bc0,PT1M15S
bcHh116rcV0,PT2M2S
6wpb3YfXGqU,PT16M52S
_ASpoeFRTZ0,PT3M19S
RiVuoe-jaE0,PT59S
2yCp-Dj5-7c,PT1M14S
Hfho_nJ5JJ8,PT7M46S
FO_Ox_dH0M8,PT4M5S
S-4rhjO6xYg,PT18M6S
N4LQuwSjc34,PT30M18S
ZWAkzvL5Ho4,PT18S
LRrzLpfdY1g,PT3M9S
fO8pPjlFtNw,PT10M8S
A8HLnDP6uRM,PT6M9S
XiIShINrftE,PT4M53S
AzLYMcneJMU,PT3H53M42S
ozhENW1LDa8,PT2M17S
SeVYqisjAQk,PT3M56S
TM8hwHtWSJg,PT25M39S
ii3n7hYQOl4,PT1M23S
xp0m08eOD5U,PT3M55S
zIiIcjfA2-I,PT9H3M15S
zEHRNS-Scrs,PT18M39S
Ep6-bNu16_I,PT17M13S
oFqHvacY9Kk,PT3M39S
RUbWdNGaYEg,PT51S
UVNIEszp2UQ,PT1H24M35S
wJ5bOg46D7Y,PT7M42S
bo8OYPYRTIY,PT5M59S
oiC_HG3u-nk,PT59S
qE7psdp1jVE,PT12M13S
30UjfElERlc,PT1M5S
Ali918UJSpU,PT40M5S
1bSDtlARvPI,PT4M37S
X3gKYTc6lbw,PT4M12S
QsLmJq8cHlA,PT1M30S
agOq6iS4aVw,PT12M23S
cON3fiEm3Lc,PT7M36S
LTWh-i-iJqM,PT56M16S
fuHcdFPBKy0,PT12M50S
Zzi4EQKBbOY,PT2M29S
o8m2kXgCIMc,PT4M12S
K7XsnDRtAcw,PT1M44S
9v_rtaye2yY,PT5M18S
6P6Ia5Qj9W0,PT2M40S
ta6sV6WrElE,PT13M12S
exGGotfSuH0,PT1M38S
vfqeeScKVyc,PT10M6S
iGXYZwZEZa0,PT7M6S
JBDWIGpKnwM,PT14M
tRbHXZvVMbM,PT45S
aj8mN_7Apcw,PT1M56S
ZKUerb6IH4Y,PT13M14S
a9B4AgwYG4E,PT6M34S
vn9mMeWcgoM,PT2M27S
vglAsbxMX_Q,PT6M40S
H4CkXh3FSo8,PT4M3S
Zi9MkiQzl20,PT1M59S
givBfOQ47OE,PT2M51S
23QOy9Q2qNI,PT3M13S
Vxww9Ap3DdM,PT4M4S
ySBjb4_JGtY,PT4M43S
uwUchGQRXKM,PT15M36S
bMfcrZYOAnE,PT4M4S
56KYMMGudcU,PT6M12S
aphpJi5jKrM,PT5M19S
Bs5Ml7_2wT0,PT3H19M16S
_rUCjWv0vwA,PT3M31S
eYJCjVkOImU,PT3M23S
RdAKIVgTKuw,PT1M31S
bo7cX6kCM2A,PT1M53S
Y26pMy4jf8U,PT9M35S
oXE-ssvbhQA,PT29M43S
mQ8sFRuDyiU,PT41S
MUB-h2NeQYA,PT2M48S
inZzcTXYowY,PT3M22S
HKIIgYFhQlE,PT3M26S
dyBFAX4SDEc,PT2M37S
fJJBAwiOjRI,PT14M41S
MtFjRvKfv70,PT23M16S
FlsCjmMhFmw,PT7M15S
sFMehG2tDcA,PT37S
2jP6MFBXFaA,PT6M3S
wENhHnJI1ys,PT8M41S
WmNGq56WMLE,PT2M37S
dw74T9x6lDE,PT7M52S
8mQelXnPxUQ,PT8M40S
kl39KHS07Xc,PT10M6S
zYlW81GZYug,PT4M30S
1ZqFDsq09H8,PT17M10S
r8FQ5wUYm9c,PT1M37S
O3bqhRN2thM,PT11M52S
fd7M_5xW0SI,PT3M28S
OPbtnEXZ1H0,PT8M32S
sZWmwHjFRPI,PT3M56S
6TOSV3-7hzU,PT1M22S
S7kG641iA_g,PT3M48S
5Ad2pIlg3Dk,PT1M8S
_72fqgEevOo,PT6M2S
Nl6YEW1s7x8,PT3M25S
8KaKWPJq5dY,PT19M54S
FITSPSA8gQs,PT3M49S
rH_sH0jPVTg,PT5M20S
37xIzAWyO8I,PT16M30S
mkpINSUnDpA,PT6M4S
d9h_qtOoFnA,PT3M54S
h8Q3IhUwX_4,PT3M5S
kuTBea8_-LY,PT2M33S
jgvQzWAhoiw,PT18M20S
oYL6kldXWkg,PT15M28S
2sxuAm569IY,PT2M3S
KUSc7aScV9w,PT3M59S
2E_HEeOpiEA,PT20M9S
r3d2alzgjKc,PT11S
Wff1pf2EdS4,PT3M14S
GP0uH-PaE_E,PT6M53S
RggWMGU2iYw,PT34S
oKeF7K2VZtQ,PT1H1M15S
ixMqVcjsSVM,PT27M46S
mebZJFd8_Vw,PT12M42S
gCwDzQcbiF4,PT35S
exQ2u3qSfrM,PT3M27S
zslYmBRhdOM,PT12M3S
qoPCbB_uGMw,PT1M3S
LO0FwPXJbi0,PT11M1S
xlQLyAOQXjQ,PT25M3S
PUvVjWR3zTQ,PT5M6S
tNOkWPYY8No,PT7M19S
s0QeTtDix80,PT3M52S
Zh4c5IrllBg,PT11M54S
9U2kr_QfhoQ,PT3M56S
3Z6kYVQC83E,PT3M13S
15aTCG3as6Q,PT10M32S
BEcs3TL8DII,PT3M45S
GnevZOMl78I,PT3M22S
upzmEBwEtpo,PT7M7S
A_fUji0jTAE,PT4M36S
VFreC_yfQqs,PT1M19S
SI1J2bbbOt4,PT4M6S
89OP78l9oF0,PT2M25S
pA5NbgdpRpk,PT42M10S
3Sa8G-VR13Q,PT7M53S
JOZzku2SrzQ,PT39S
8I_NkJ8VTEI,PT4M47S
vI4LHl4yFuo,PT2M1S
Oy9R-z7YTRc,PT9M27S
s1yurGsRM_s,PT6M20S
8oKl_qDJHt4,PT3M55S
XkVwqEdYlNA,PT6M15S
Na7VFFnqWVI,PT4M20S
fOhB5JyEkOQ,PT8M25S
oQxKEtoHygY,PT4M6S
6FbdqwlR0H4,PT3M30S
IQYLPEuAClo,PT10M42S
iKjEoPA0LlY,PT5M17S
ZLFak6N04GY,PT5M38S
KROef3M9gjk,PT1M51S
stMM0EsoGwY,PT32M26S
wTiDluJ4Yd0,PT5M37S
lYEj9snU838,PT3M27S
dedaP9ym-hY,PT2M49S
66kn6Dcr12E,PT31S
QK0s815RTJk,PT3M16S
tT-lTxhW7pY,PT5M11S
hZJDAJDD-uw,PT5M36S
GSCP2yg-v2g,PT17M30S
t7Fa1GUf-LE,PT1H29M50S
0vKkwJwL77Y,PT5M2S
tUBLW5bCqfM,PT5M56S
HTi1c_tLnqw,PT3M11S
3j5eGupDWY4,PT4M1S
KjHan6D3O3g,PT2M36S
t5Lz14wu1uw,PT28S
9OeZYhjyweQ,PT2M36S
IC_lnyn2R2Q,PT2M10S
JiOXpKU7tWc,PT3M53S
Y62ExbHI4Yk,PT6M37S
BWJY1na9qao,PT10M40S
8qL4lMQQ9IE,PT10M52S
a7NJ6Gek9v4,PT8M53S
DkXD5949qqQ,PT2M37S
PKa01AvSATE,PT14M58S
oPM3jxnoqhk,PT4M19S
wd8h1iND_ys,PT6M10S
kzFHjyysXr0,PT5M54S
AYte8ks2KAk,PT5H36M46S
UH0nTHb6OdY,PT10M26S
yArprk0q9eE,PT9M
CSDHM6iuogI,PT1M49S
1w9tf3vSuVs,PT32M8S
r4VJ8o6yqzM,PT7M55S
qxbS8qbBL0c,PT3M50S
QXcbVHFE2bo,PT7M1S
h-h5Mhlt6O0,PT7M8S
K4STcvndzbE,PT2M13S
_JhaVNJb3ag,PT1M23S
j7RZy2B73hw,PT10M23S
t5_dSCu_mLY,PT5M56S
-QxZv_wJ1aA,PT2M49S
YlpXoQEqBWI,PT23M20S
nUnJQWO4YJY,PT5M40S
r4ppTbMcFTo,PT3M43S
Jq_98dJuIck,PT4M26S
SbnJwF7GrWg,PT3M43S
MyAnv1nY5Vw,PT1M28S
khPLWaBioOs,PT2M57S
Dm9iTlsaie4,PT6M53S
wtTmLBfIiG4,PT1M1S
kZ3xRQOhpQI,PT6M10S
kz1xzBYppW8,PT1M18S
31Fbv9qRV7s,PT3M51S
Gjs1QSa9fpI,PT13M58S
NvG1FTafzAw,PT58S
fYo_ZqCFafU,PT9M23S
hphLiGW6FgE,PT4M56S
sMEmj80EJy8,PT9M10S
32YGGYaUTgE,PT6M9S
8J2q99ApzGs,PT2M28S
Wl7V4LwkfQE,PT4M1S
XsVy4ImgM0o,PT2M25S
mSgDg1oiOCs,PT5M38S
rRzxEiBLQCA,PT3M13S
WOUZxG1JcGI,PT3M25S
-oOlAGKBXnA,PT27S
ERBEwrn4f7Q,PT4M12S
dx0jvrlV_EQ,PT4M18S
2QHltvwTjSk,PT4M34S
1UPJ_Uk9s5c,PT55M35S
-o7zywbiFVI,PT1M4S
3UoKswz6OQc,PT1M41S
vZJXXguLysI,PT3M38S
VWFoCcbXqAw,PT3M45S
ZeGNvhAsUW8,PT3M17S
UPPkvPe5WJ8,PT33M
lzuWvKn80V8,PT4M33S
6wpb3YfXGqU,PT16M52S
oKuPJ7zF0_k,PT1M6S
AeB90B9__xM,PT1M25S
_ASpoeFRTZ0,PT3M19S
a49beT37Bc0,PT1M15S
bcHh116rcV0,PT2M2S
dkD1l8iKedE,PT48M42S
LRrzLpfdY1g,PT3M9S
RBpLVXNN6i0,PT2M48S
wCMHJ8bbTQs,PT4M12S
RiVuoe-jaE0,PT59S
2yCp-Dj5-7c,PT1M14S
oFqHvacY9Kk,PT3M39S
S-4rhjO6xYg,PT18M6S
FO_Ox_dH0M8,PT4M5S
XiIShINrftE,PT4M53S
fO8pPjlFtNw,PT10M8S
A8HLnDP6uRM,PT6M9S
xp0m08eOD5U,PT3M55S
SeVYqisjAQk,PT3M56S
ozhENW1LDa8,PT2M17S
lJkXbzQPIkM,PT5M17S
ii3n7hYQOl4,PT1M23S
zEHRNS-Scrs,PT18M39S
TM8hwHtWSJg,PT25M39S
Ali918UJSpU,PT40M5S
zIiIcjfA2-I,PT9H3M15S
givBfOQ47OE,PT2M51S
hMBxriQamIU,PT3M30S
Ep6-bNu16_I,PT17M13S
UVNIEszp2UQ,PT1H24M35S
RUbWdNGaYEg,PT51S
wJ5bOg46D7Y,PT7M42S
bo8OYPYRTIY,PT5M59S
30UjfElERlc,PT1M5S
agOq6iS4aVw,PT12M23S
1bSDtlARvPI,PT4M37S
qE7psdp1jVE,PT12M13S
cON3fiEm3Lc,PT7M36S
1iUgR_lKn1c,PT1M59S
o8m2kXgCIMc,PT4M12S
6P6Ia5Qj9W0,PT2M40S
w1zwGLBpULs,PT22M50S
1emNguW5xAA,PT12M20S
K7XsnDRtAcw,PT1M44S
9v_rtaye2yY,PT5M18S
PRHVfIbeGpQ,PT16S
Zzi4EQKBbOY,PT2M29S
tRbHXZvVMbM,PT45S
ta6sV6WrElE,PT13M12S
vfqeeScKVyc,PT10M6S
iGXYZwZEZa0,PT7M6S
aj8mN_7Apcw,PT1M56S
vn9mMeWcgoM,PT2M27S
exGGotfSuH0,PT1M38S
JBDWIGpKnwM,PT14M
ZKUerb6IH4Y,PT13M14S
a9B4AgwYG4E,PT6M34S
Z7GkGeZrb2Y,PT10M6S
vglAsbxMX_Q,PT6M40S
H4CkXh3FSo8,PT4M3S
23QOy9Q2qNI,PT3M13S
Zi9MkiQzl20,PT1M59S
56KYMMGudcU,PT6M12S
Vxww9Ap3DdM,PT4M4S
bMfcrZYOAnE,PT4M4S
aphpJi5jKrM,PT5M19S
ySBjb4_JGtY,PT4M43S
uwUchGQRXKM,PT15M36S
HKIIgYFhQlE,PT3M26S
eYJCjVkOImU,PT3M23S
bo7cX6kCM2A,PT1M53S
Y26pMy4jf8U,PT9M35S
inZzcTXYowY,PT3M22S
Bs5Ml7_2wT0,PT3H19M16S
mQ8sFRuDyiU,PT41S
oXE-ssvbhQA,PT29M43S
MUB-h2NeQYA,PT2M48S
Nl6YEW1s7x8,PT3M25S
fJJBAwiOjRI,PT14M41S
FlsCjmMhFmw,PT7M15S
sFMehG2tDcA,PT37S
fd7M_5xW0SI,PT3M28S
1ZqFDsq09H8,PT17M10S
wENhHnJI1ys,PT8M41S
8mQelXnPxUQ,PT8M40S
sZWmwHjFRPI,PT3M56S
MtFjRvKfv70,PT23M16S
kl39KHS07Xc,PT10M6S
2jP6MFBXFaA,PT6M3S
OPbtnEXZ1H0,PT8M32S
6TOSV3-7hzU,PT1M22S
S7kG641iA_g,PT3M48S
FITSPSA8gQs,PT3M49S
_72fqgEevOo,PT6M2S
dw74T9x6lDE,PT7M52S
fEqzx-36pOo,PT2M58S
8KaKWPJq5dY,PT19M54S
EtfIzNdt9Ac,PT9M59S
8d_202l55LU,PT3H11M17S
hu_4yAZVNsU,PT56M30S
xLkHEZTSeoU,PT22M38S
Oapebl0bADA,PT3M45S
8I_NkJ8VTEI,PT4M47S
6xe64i_4GhM,PT11M12S
wzKL-bQKcgA,PT3M14S
lV3eV9w0h0U,PT10M4S
h_67XloYXTc,PT3M47S
ZLgE9FBOtTY,PT6M37S
0EbFotkXOiA,PT4M47S
0b6l7MIaGdA,PT7M54S
89OP78l9oF0,PT2M25S
JOZzku2SrzQ,PT39S
MvIwx0JThsk,PT3M13S
oD9XpUKD7y4,PT28M11S
DbF91ZtpGGc,PT1M22S
NVe6fC4Af-w,PT2M56S
vI4LHl4yFuo,PT2M1S
BHuH-vySEMA,PT5M41S
ChF_ypmiIs8,PT3M16S
XkVwqEdYlNA,PT6M15S
dRvKm__GrqU,PT2M1S
oQxKEtoHygY,PT4M6S
NsUQU3r2nsM,PT54S
sD_31GJmhUc,PT3M15S
6ZJghIk7_VA,PT11M10S
Na7VFFnqWVI,PT4M20S
arv7U6cfD40,PT4M2S
jehMXPadHS0,PT6M17S
IC_lnyn2R2Q,PT2M10S
6FbdqwlR0H4,PT3M30S
ZLFak6N04GY,PT5M38S
TOdGYZ20oSc,PT12M40S
fOhB5JyEkOQ,PT8M25S
Y0D0s9eIKuw,PT15M12S
IQYLPEuAClo,PT10M42S
hZJDAJDD-uw,PT5M36S
8oKl_qDJHt4,PT3M55S
adz_lnvL0qI,PT1M14S
KjHan6D3O3g,PT2M36S
66kn6Dcr12E,PT31S
dedaP9ym-hY,PT2M49S
bAHAwesTLB4,PT2M34S
lYEj9snU838,PT3M27S
DkXD5949qqQ,PT2M37S
QK0s815RTJk,PT3M16S
iKjEoPA0LlY,PT5M17S
HTi1c_tLnqw,PT3M11S
tT-lTxhW7pY,PT5M11S
r4ppTbMcFTo,PT3M43S
YfOHh5mt9SM,PT7M58S
hXz4LdA-BRI,PT33M36S
_CZHqpIpN4k,PT10M7S
t7Fa1GUf-LE,PT1H29M50S
FY8T06A-j_c,PT3M14S
stMM0EsoGwY,PT32M26S
DIM6F38ITsY,PT13M51S
IMzf3C34NNM,PT2M24S
OkvNxYMyips,PT35S
3j5eGupDWY4,PT4M1S
GSCP2yg-v2g,PT17M30S
t5Lz14wu1uw,PT28S
POcPgCMwYGE,PT4M39S
0vKkwJwL77Y,PT5M2S
K4STcvndzbE,PT2M13S
31Fbv9qRV7s,PT3M51S
Y62ExbHI4Yk,PT6M37S
hphLiGW6FgE,PT4M56S
yArprk0q9eE,PT9M
JiOXpKU7tWc,PT3M53S
a7NJ6Gek9v4,PT8M53S
9OeZYhjyweQ,PT2M36S
oPM3jxnoqhk,PT4M19S
ui05f6CoIxA,PT3M16S
Alt2HGrsfnw,PT6M5S
ZOBvRs4btvE,PT5M1S
XsVy4ImgM0o,PT2M25S
PKa01AvSATE,PT14M58S
0bSE-rh7jFg,PT3M36S
UH0nTHb6OdY,PT10M26S
lw_KFCgcvA4,PT3M31S
BWJY1na9qao,PT10M40S
r4VJ8o6yqzM,PT7M55S
_JhaVNJb3ag,PT1M23S
wd8h1iND_ys,PT6M10S
8qL4lMQQ9IE,PT10M52S
kzFHjyysXr0,PT5M54S
h-h5Mhlt6O0,PT7M8S
t5_dSCu_mLY,PT5M56S
QXcbVHFE2bo,PT7M1S
MyAnv1nY5Vw,PT1M28S
RQREeUE9eGI,PT5M34S
3fArI2PZBUo,PT1M52S
khPLWaBioOs,PT2M57S
nUnJQWO4YJY,PT5M40S
kZ3xRQOhpQI,PT6M10S
kz1xzBYppW8,PT1M18S
9FVkXIj-wLQ,PT11M53S
Dm9iTlsaie4,PT6M53S
SbnJwF7GrWg,PT3M43S
WOUZxG1JcGI,PT3M25S
NvG1FTafzAw,PT58S
1PhdQdJjDZc,PT54S
Jq_98dJuIck,PT4M26S
ZeGNvhAsUW8,PT3M17S
Gjs1QSa9fpI,PT13M58S
rRzxEiBLQCA,PT3M13S
Wl7V4LwkfQE,PT4M1S
dx0jvrlV_EQ,PT4M18S
-oOlAGKBXnA,PT27S
mSgDg1oiOCs,PT5M38S
AeB90B9__xM,PT1M25S
32YGGYaUTgE,PT6M9S
ERBEwrn4f7Q,PT4M12S
1w9tf3vSuVs,PT32M8S
7l2NnC0MNt4,PT6M7S
2QHltvwTjSk,PT4M34S
1UPJ_Uk9s5c,PT55M35S
-o7zywbiFVI,PT1M4S
3UoKswz6OQc,PT1M41S
LRrzLpfdY1g,PT3M9S
VWFoCcbXqAw,PT3M45S
UPPkvPe5WJ8,PT33M
sMEmj80EJy8,PT9M10S
So_guHTJ4Ng,PT2M34S
GpekGi00XCE,PT3M6S
a49beT37Bc0,PT1M15S
_ASpoeFRTZ0,PT3M19S
8J2q99ApzGs,PT2M28S
bcHh116rcV0,PT2M2S
lzuWvKn80V8,PT4M33S
dkD1l8iKedE,PT48M42S
RiVuoe-jaE0,PT59S
2yCp-Dj5-7c,PT1M14S
wCMHJ8bbTQs,PT4M12S
oFqHvacY9Kk,PT3M39S
XiIShINrftE,PT4M53S
B7B6x2bHcUs,PT2M13S
FO_Ox_dH0M8,PT4M5S
vZJXXguLysI,PT3M38S
A8HLnDP6uRM,PT6M9S
fO8pPjlFtNw,PT10M8S
6wpb3YfXGqU,PT16M52S
xp0m08eOD5U,PT3M55S
SeVYqisjAQk,PT3M56S
S-4rhjO6xYg,PT18M6S
ozhENW1LDa8,PT2M17S
zEHRNS-Scrs,PT18M39S
lJkXbzQPIkM,PT5M17S
TM8hwHtWSJg,PT25M39S
zIiIcjfA2-I,PT9H3M15S
ii3n7hYQOl4,PT1M23S
givBfOQ47OE,PT2M51S
hMBxriQamIU,PT3M30S
Ep6-bNu16_I,PT17M13S
RUbWdNGaYEg,PT51S
wJ5bOg46D7Y,PT7M42S
30UjfElERlc,PT1M5S
agOq6iS4aVw,PT12M23S
1bSDtlARvPI,PT4M37S
bo8OYPYRTIY,PT5M59S
1iUgR_lKn1c,PT1M59S
cON3fiEm3Lc,PT7M36S
o8m2kXgCIMc,PT4M12S
DrY4EUirqgE,PT1M52S
w1zwGLBpULs,PT22M50S
6P6Ia5Qj9W0,PT2M40S
9v_rtaye2yY,PT5M18S
1emNguW5xAA,PT12M20S
Zzi4EQKBbOY,PT2M29S
tRbHXZvVMbM,PT45S
ta6sV6WrElE,PT13M12S
vfqeeScKVyc,PT10M6S
iGXYZwZEZa0,PT7M6S
aj8mN_7Apcw,PT1M56S
vn9mMeWcgoM,PT2M27S
exGGotfSuH0,PT1M38S
JBDWIGpKnwM,PT14M
a9B4AgwYG4E,PT6M34S
Z7GkGeZrb2Y,PT10M6S
Vxww9Ap3DdM,PT4M4S
vglAsbxMX_Q,PT6M40S
H4CkXh3FSo8,PT4M3S
23QOy9Q2qNI,PT3M13S
56KYMMGudcU,PT6M12S
Zi9MkiQzl20,PT1M59S
bMfcrZYOAnE,PT4M4S
aphpJi5jKrM,PT5M19S
ySBjb4_JGtY,PT4M43S
uwUchGQRXKM,PT15M36S
HKIIgYFhQlE,PT3M26S
eYJCjVkOImU,PT3M23S
